"","Tm","Year","Player","Pos","Age","G","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","eFG.","FT","FTA","ORB","DRB","TRB","AST","STL","BLK","TOV","PTS","All.Star","prevAS","W.L.","conf","tv","prop.G","tvf","big.m","med.m","small.m","east"
"2093","MIN",2019,"Anthony Tolliver","PF",33,65,1079,8.6,0.571,0.83,0.232,1.5,16.2,8.8,5.5,0.8,1.7,11.2,12.5,0.6,0.5,1.2,0.052,-1.2,-1,-2.2,-0.1,99,259,0.382,81,215,0.377,18,44,0.539,47,60,15,162,2.72307692307692,0.707692307692308,17,21,36,5.01538461538462,0,0,0.439,"west",1.713,0.792682926829268,"med",0,1,0,0
"2094","MIN",2019,"Jerryd Bayless","PG",30,34,657,8.5,0.431,0.426,0.122,1.8,8.4,5,24.6,1.3,0.3,11.7,17.6,-0.2,0.2,0,-0.003,-2.4,-2.7,-5.1,-0.5,82,230,0.357,29,98,0.296,53,132,0.42,16,28,11,51,1.82352941176471,3.5,18,2,32,6.14705882352941,0,0,0.439,"west",1.713,0.414634146341463,"med",0,1,0,0
"2095","MIN",2019,"Gorgui Dieng","C",29,76,1031,18.1,0.572,0.149,0.281,8.3,24.1,16.1,10.3,2.2,3.4,11.9,19.6,1.5,1.3,2.8,0.132,-0.9,1.4,0.5,0.7,189,377,0.501,19,56,0.339,170,321,0.527,88,106,81,230,4.09210526315789,0.947368421052632,48,41,57,6.38157894736842,0,0,0.439,"west",1.713,0.926829268292683,"med",0,1,0,0
"2096","MIN",2019,"Taj Gibson","PF",33,70,1686,17.8,0.612,0.063,0.33,10.8,18.3,14.5,7.3,1.5,2,10.6,17.2,3.7,1.4,5.1,0.144,0.8,0.2,1,1.3,304,537,0.566,11,34,0.324,293,503,0.576,134,177,172,286,6.54285714285714,1.2,53,39,73,10.7571428571429,0,0,0.439,"west",1.713,0.853658536585366,"med",0,1,0,0
"2097","MIN",2019,"Jeff Teague","PG",30,42,1264,15.4,0.528,0.252,0.368,1.3,7.7,4.5,37.6,1.6,1.2,16.7,19.3,1.7,0.5,2.2,0.085,0,-2.4,-2.4,-0.1,176,416,0.423,35,105,0.333,141,311,0.465,123,153,16,90,2.52380952380952,8.16666666666667,43,18,97,12.1428571428571,0,1,0.439,"west",1.713,0.51219512195122,"med",0,1,0,0
"2098","MIN",2019,"Luol Deng","SF",33,22,392,14.6,0.588,0.373,0.297,5.4,14.6,10,6.5,1.8,1.7,9.5,15.8,0.5,0.3,0.8,0.101,-0.2,-0.5,-0.6,0.1,59,118,0.5,14,44,0.318,45,74,0.559,25,35,20,53,3.31818181818182,0.818181818181818,15,8,14,7.13636363636364,0,1,0.439,"west",1.713,0.268292682926829,"med",0,1,0,0
"2099","MIN",2010,"Al Jefferson","C",25,76,2463,19,0.524,0.004,0.236,8,24.2,16,10,1.3,3,9.9,24.3,2.3,2.3,4.6,0.09,-0.9,0.5,-0.4,1,560,1125,0.498,0,4,0,560,1121,0.498,181,266,180,523,9.25,1.80263157894737,63,98,136,17.1184210526316,0,0,0.183,"west",1.713,0.926829268292683,"med",0,1,0,0
"2100","MIN",2010,"Ryan Hollins","C",25,73,1223,11,0.6,0.003,0.521,7.1,11.9,9.5,6.4,0.8,2.3,20.3,16.6,0.8,0.5,1.2,0.048,-2.6,-0.7,-3.3,-0.4,169,303,0.558,0,1,0,169,302,0.558,109,158,79,128,2.83561643835616,0.698630136986301,19,38,95,6.12328767123288,0,0,0.183,"west",1.713,0.890243902439024,"med",0,1,0,0
"2101","MIN",2010,"Nathan Jawai","C",23,39,412,11,0.485,0.009,0.342,13.1,15.2,14.1,8.7,1.2,1.6,17.5,16.3,0,0.2,0.3,0.031,-3,-0.5,-3.5,-0.2,49,111,0.441,0,1,0,49,110,0.441,26,38,49,55,2.66666666666667,0.615384615384615,10,9,27,3.17948717948718,0,0,0.183,"west",1.713,0.475609756097561,"med",0,1,0,0
"2102","MIN",2010,"Kevin Love","PF",21,60,1714,20.7,0.549,0.164,0.427,14.5,28.6,21.5,12.9,1.3,1,13.2,22.4,3.4,1.5,4.9,0.138,1.8,0.1,1.9,1.7,291,646,0.45,35,106,0.33,256,540,0.478,225,276,227,431,10.9666666666667,2.26666666666667,43,23,117,14.0333333333333,0,0,0.183,"west",1.713,0.731707317073171,"med",0,1,0,0
"2103","MIN",2010,"Sasha Pavlovic","SF",26,71,877,5.4,0.422,0.393,0.087,1.5,13.6,7.5,10,1.3,0.5,14.5,18.1,-1.5,0.3,-1.2,-0.063,-5,-2,-7,-1.1,109,300,0.363,35,118,0.297,74,182,0.422,10,26,12,105,1.64788732394366,0.816901408450704,23,6,53,3.70422535211268,0,0,0.183,"west",1.713,0.865853658536585,"med",0,1,0,0
"2104","MIN",2010,"Corey Brewer","SG",23,82,2482,12.1,0.502,0.25,0.27,3.1,9.6,6.3,12.5,2.4,0.9,13.4,21.5,-0.4,1.4,1,0.02,-1,-0.6,-1.6,0.2,409,949,0.431,82,237,0.346,327,712,0.474,166,256,70,209,3.40243902439024,2.35365853658537,117,29,164,13,0,0,0.183,"west",1.713,1,"med",0,1,0,0
"2105","MIN",2010,"Jonny Flynn","PG",20,81,2339,13,0.511,0.226,0.284,1.1,8.1,4.6,24.7,1.8,0.1,17.9,24.2,-0.6,0.7,0.1,0.002,-1.2,-2.5,-3.6,-1,397,952,0.417,77,215,0.358,320,737,0.457,223,270,24,167,2.35802469135802,4.39506172839506,82,2,233,13.5061728395062,0,0,0.183,"west",1.713,0.98780487804878,"med",0,1,0,0
"2106","MIN",2013,"Alexey Shved","SG",24,77,1840,11,0.474,0.454,0.236,2.5,8.6,5.4,25.2,1.5,1.1,17.3,20.6,-0.6,1.4,0.8,0.02,-1,-1.1,-2.1,-0.1,236,635,0.372,85,288,0.295,151,347,0.439,108,150,41,134,2.27272727272727,3.71428571428571,54,27,147,8.63636363636364,0,0,0.378,"west",1.713,0.939024390243902,"med",0,1,0,0
"2107","MIN",2013,"Derrick Williams","PF",21,78,1916,14.5,0.515,0.249,0.346,5.6,20.6,12.8,4.2,1.2,1.5,10,23.5,1,2.1,3,0.076,-2.1,-1.5,-3.7,-0.8,338,786,0.43,65,196,0.332,273,590,0.471,192,272,96,334,5.51282051282051,0.58974358974359,44,37,101,11.9615384615385,0,0,0.378,"west",1.713,0.951219512195122,"med",0,1,0,0
"2108","MIN",2013,"Chase Budinger","SF",24,23,508,12.6,0.516,0.424,0.22,3.3,13,8,8.3,1.4,1.1,9.9,20.5,0.3,0.4,0.7,0.066,-0.7,-1.1,-1.8,0,79,191,0.414,26,81,0.321,53,110,0.482,32,42,15,56,3.08695652173913,1.08695652173913,14,7,23,9.39130434782609,0,0,0.378,"west",1.713,0.280487804878049,"med",0,1,0,0
"2109","MIN",2013,"Nikola Pekovic","C",27,62,1959,20.2,0.572,0,0.437,13,19,15.9,4.9,1.1,2,10.3,22.5,4.6,2.1,6.7,0.163,0.8,-0.5,0.3,1.2,385,741,0.52,0,0,0,385,741,0.52,241,324,230,315,8.79032258064516,0.854838709677419,43,50,101,16.3064516129032,0,0,0.378,"west",1.713,0.75609756097561,"med",0,1,0,0
"2110","MIN",2013,"Ricky Rubio","PG",22,57,1691,16.2,0.482,0.179,0.514,2.9,12.9,7.7,38.8,4.2,0.2,21.4,21.2,0.4,2.6,3,0.085,0,1.8,1.8,1.6,185,514,0.36,27,92,0.293,158,422,0.386,211,264,44,185,4.01754385964912,7.33333333333333,137,5,172,10.6666666666667,0,0,0.378,"west",1.713,0.695121951219512,"med",0,1,0,0
"2111","MIN",2013,"J.J. Barea","PG",28,74,1713,14.1,0.51,0.369,0.177,2.2,11.9,6.9,30.6,1,0,15.1,25.1,0.8,1,1.9,0.053,1.1,-2.1,-1,0.4,316,758,0.417,97,280,0.346,219,478,0.481,105,134,34,173,2.7972972972973,3.97297297297297,32,0,145,11.2702702702703,0,0,0.378,"west",1.713,0.902439024390244,"med",0,1,0,0
"2112","MIN",2015,"Anthony Bennett","PF",21,57,894,11.4,0.458,0.077,0.215,6.5,21.6,13.8,8.7,1.5,1.4,10,17.8,-0.1,0.4,0.3,0.017,-3.6,-1.2,-4.8,-0.6,125,297,0.421,7,23,0.304,118,274,0.433,41,64,52,164,3.78947368421053,0.842105263157895,27,16,36,5.2280701754386,0,0,0.195,"west",1.713,0.695121951219512,"med",0,1,0,0
"2113","MIN",2015,"Lorenzo Brown","PG",24,29,549,11,0.468,0.23,0.156,2.8,12,7.3,24.9,2.6,0.9,18.7,12.9,0.1,0.2,0.3,0.025,-1.9,-0.6,-2.6,-0.1,52,122,0.426,6,28,0.214,46,94,0.451,12,19,14,56,2.41379310344828,3.10344827586207,28,6,30,4.20689655172414,0,0,0.195,"west",1.713,0.353658536585366,"med",0,1,0,0
"2114","MIN",2015,"Kevin Martin","SG",31,39,1302,16.7,0.549,0.306,0.309,1.6,11.1,6.2,12.5,1.3,0.1,9.7,26.6,2,-0.1,1.9,0.069,1.8,-3.9,-2.1,0,267,625,0.427,75,191,0.393,192,434,0.487,170,193,19,123,3.64102564102564,2.28205128205128,33,1,76,19.974358974359,0,0,0.195,"west",1.713,0.475609756097561,"med",0,1,0,0
"2115","MIN",2015,"Nikola Pekovic","C",29,31,815,16.6,0.502,0,0.393,12.1,21,16.4,5.7,1.2,1.2,9.8,23.1,0.9,0.2,1.2,0.069,-1.7,-2.8,-4.5,-0.5,139,328,0.424,0,0,0,139,328,0.424,108,129,89,145,7.54838709677419,0.870967741935484,19,12,42,12.4516129032258,0,0,0.195,"west",1.713,0.378048780487805,"med",0,1,0,0
"2116","MIN",2015,"Zach LaVine","PG",19,77,1902,11.3,0.515,0.247,0.261,1.6,11.6,6.4,24,1.4,0.4,20.4,22,-0.7,0,-0.7,-0.018,-1.7,-2.7,-4.5,-1.2,286,677,0.422,57,167,0.341,229,510,0.465,149,177,27,187,2.77922077922078,3.58441558441558,54,10,193,10.1038961038961,0,0,0.195,"west",1.713,0.939024390243902,"med",0,1,0,0
"2117","MIN",2015,"Shabazz Muhammad","SG",22,38,866,19.9,0.556,0.128,0.365,8.1,12.4,10.2,9.6,1.1,0.6,7.1,25.3,2.1,-0.1,2,0.11,2,-3.8,-1.8,0,194,397,0.489,20,51,0.392,174,346,0.514,104,145,63,91,4.05263157894737,1.15789473684211,18,7,35,13.4736842105263,0,0,0.195,"west",1.713,0.463414634146341,"med",0,1,0,0
"2118","MIN",2015,"Andrew Wiggins","SF",19,82,2969,13.9,0.517,0.111,0.41,5,9.5,7.2,9.8,1.5,1.3,11.7,22.6,2.1,0,2.1,0.034,-0.5,-1.8,-2.3,-0.2,497,1137,0.437,39,126,0.31,458,1011,0.454,354,466,134,240,4.5609756097561,2.07317073170732,86,50,177,16.9146341463415,0,0,0.195,"west",1.713,1,"med",0,1,0,0
"2119","MIN",2015,"Ricky Rubio","PG",24,22,692,15.2,0.452,0.233,0.324,3,18.1,10.3,43.5,2.8,0.1,20.4,20,0.1,0.4,0.5,0.033,0.1,-0.5,-0.5,0.3,78,219,0.356,13,51,0.255,65,168,0.386,57,71,19,106,5.68181818181818,8.77272727272727,38,1,64,10.2727272727273,0,0,0.195,"west",1.713,0.268292682926829,"med",0,1,0,0
"2120","MIN",2015,"Chase Budinger","SF",26,67,1286,12.2,0.537,0.367,0.208,2.8,15.1,8.8,8,1.7,0.6,10.3,16.3,1.1,0.2,1.3,0.049,-0.9,-1.9,-2.8,-0.3,169,390,0.433,52,143,0.364,117,247,0.5,67,81,33,165,2.95522388059702,0.955223880597015,44,10,49,6.82089552238806,0,0,0.195,"west",1.713,0.817073170731707,"med",0,1,0,0
"2121","MIN",2015,"Gorgui Dieng","C",25,73,2193,17.2,0.573,0.012,0.477,11.3,20.8,15.9,10.5,1.6,4.5,16.9,15,3.4,1.5,4.9,0.108,0.1,2.4,2.5,2.5,259,512,0.506,1,6,0.167,258,506,0.507,191,244,223,386,8.34246575342466,2,71,126,126,9.72602739726027,0,0,0.195,"west",1.713,0.890243902439024,"med",0,1,0,0
"2122","MIN",2015,"Robbie Hummel","SF",25,45,742,9.7,0.536,0.297,0.169,4.6,16.4,10.3,5.6,1.1,1,8.9,12.1,0.7,0.1,0.8,0.05,-1.8,-1.6,-3.5,-0.3,79,172,0.459,16,51,0.314,63,121,0.506,24,29,31,103,2.97777777777778,0.6,16,9,18,4.4,0,0,0.195,"west",1.713,0.548780487804878,"med",0,1,0,0
"2123","MIN",2011,"Jonny Flynn","PG",21,53,983,7.1,0.444,0.338,0.142,1.3,7.5,4.3,27.6,1.7,0.2,26.4,18.5,-1.6,0.2,-1.3,-0.064,-4.4,-2.8,-7.2,-1.3,108,296,0.365,31,100,0.31,77,196,0.417,32,42,12,65,1.45283018867925,3.43396226415094,34,3,113,5.26415094339623,0,0,0.207,"west",1.713,0.646341463414634,"med",0,1,0,0
"2124","MIN",2011,"Lazar Hayward","SF",24,42,419,10.8,0.464,0.39,0.273,5.9,12.8,9.3,10.3,1.4,1.3,9.9,19.5,0.1,0.2,0.3,0.035,-1.7,-1.9,-3.6,-0.2,55,154,0.357,17,60,0.283,38,94,0.412,33,42,23,47,1.66666666666667,0.666666666666667,12,7,19,3.80952380952381,0,0,0.207,"west",1.713,0.51219512195122,"med",0,1,0,0
"2125","MIN",2011,"Nikola Pekovic","C",25,65,887,11.2,0.573,0,0.433,11,13.2,12.1,4.8,1,3,22.5,19.4,0.2,0.5,0.6,0.035,-3.1,-0.8,-3.9,-0.4,136,263,0.517,0,0,0,136,263,0.517,87,114,90,103,2.96923076923077,0.415384615384615,18,35,91,5.52307692307692,0,0,0.207,"west",1.713,0.792682926829268,"med",0,1,0,0
"2126","MIN",2011,"Wayne Ellington","SG",23,62,1181,8.6,0.488,0.305,0.134,2.4,7.9,5.1,9.4,1.2,0.2,11.2,17.1,0.1,0.1,0.3,0.01,-2.2,-2.3,-4.6,-0.8,160,397,0.403,48,121,0.397,112,276,0.463,42,53,26,82,1.74193548387097,1.16129032258065,28,3,53,6.61290322580645,0,0,0.207,"west",1.713,0.75609756097561,"med",0,1,0,0
"2127","MIN",2011,"Anthony Tolliver","SF",25,65,1362,13.3,0.585,0.367,0.419,7.3,17,12,8.9,1,1.6,11.7,13.1,2.6,0.7,3.3,0.115,0.5,-0.1,0.4,0.8,141,313,0.45,47,115,0.409,94,198,0.526,105,131,92,203,4.53846153846154,1.26153846153846,28,28,49,6.67692307692308,0,0,0.207,"west",1.713,0.792682926829268,"med",0,1,0,0
"2128","MIN",2012,"Darko Milicic","C",26,29,472,9,0.458,0,0.285,8.2,14.6,11.4,5.9,1,3.8,17.9,16.8,-0.4,0.4,0,0.003,-4.7,1.6,-3.1,-0.1,59,130,0.454,0,0,0,59,130,0.454,16,37,35,62,3.3448275862069,0.586206896551724,9,25,32,4.62068965517241,0,0,0.394,"west",1.713,0.439393939393939,"med",0,1,0,0
"2129","MIN",2012,"Ricky Rubio","PG",21,41,1404,14.6,0.476,0.242,0.404,1.6,11.9,6.7,37.4,3.3,0.4,22.2,18.7,0.5,1.5,2,0.07,-0.2,1.1,0.9,1,139,389,0.357,32,94,0.34,107,295,0.398,126,157,21,150,4.17073170731707,8.19512195121951,91,8,131,10.6341463414634,0,0,0.394,"west",1.713,0.621212121212121,"med",0,1,0,0
"2130","MIN",2012,"Anthony Tolliver","SF",26,51,882,8.3,0.504,0.555,0.302,6.2,13,9.6,3.8,1,1.5,14.5,12.2,0.3,0.6,0.9,0.049,-1.7,0.2,-1.5,0.1,71,182,0.39,25,101,0.248,46,81,0.459,41,55,50,103,3,0.431372549019608,18,19,35,4.07843137254902,0,0,0.394,"west",1.713,0.772727272727273,"med",0,1,0,0
"2131","MIN",2012,"Martell Webster","SF",25,47,1140,10,0.533,0.401,0.265,4.1,12.3,8.2,5.5,1.4,1.1,13.2,13.6,0.8,0.7,1.5,0.064,-1,0.6,-0.4,0.5,115,272,0.423,37,109,0.339,78,163,0.491,57,72,42,126,3.57446808510638,0.851063829787234,31,17,46,6.8936170212766,0,0,0.394,"west",1.713,0.712121212121212,"med",0,1,0,0
"2132","MIN",2014,"J.J. Barea","PG",29,79,1471,11.6,0.471,0.352,0.152,1.2,10.5,5.7,32.7,0.9,0,15.2,23.9,-0.1,0.9,0.7,0.024,-0.9,-2.7,-3.6,-0.6,254,656,0.387,73,231,0.316,181,425,0.443,79,100,16,138,1.94936708860759,3.83544303797468,26,0,125,8.35443037974684,0,0,0.488,"west",1.713,0.963414634146341,"med",0,1,0,0
"2133","MIN",2014,"Chase Budinger","SF",25,41,751,9.7,0.505,0.472,0.154,2.7,12.5,7.5,6.2,1.2,0.2,8.1,16.7,0.3,0.6,0.9,0.059,-1.3,-1.3,-2.6,-0.1,100,254,0.394,42,120,0.35,58,134,0.476,32,39,19,84,2.51219512195122,0.75609756097561,19,2,24,6.68292682926829,0,0,0.488,"west",1.713,0.5,"med",0,1,0,0
"2134","MIN",2010,"Damien Wilkins","SF",30,80,1585,11.5,0.515,0.16,0.339,5,12.7,8.8,12.5,2.1,1.2,14.8,14.1,0.9,1,1.9,0.056,-1.8,0.6,-1.2,0.3,165,381,0.433,18,61,0.295,147,320,0.457,103,129,72,177,3.1125,1.6875,66,25,76,5.6375,0,0,0.183,"west",1.713,0.975609756097561,"med",0,1,0,0
"2135","MIN",2010,"Ramon Sessions","PG",23,82,1732,12.9,0.513,0.027,0.42,3.7,10.3,6.9,23.3,1.6,0.2,17.2,19.9,0.5,0.6,1.1,0.031,-1.9,-1.5,-3.4,-0.6,253,555,0.456,1,15,0.067,252,540,0.457,167,233,58,156,2.60975609756098,3.14634146341463,55,5,137,8.21951219512195,0,0,0.183,"west",1.713,1,"med",0,1,0,0
"2136","MIN",2010,"Ryan Gomes","SF",27,76,2210,12.1,0.528,0.272,0.172,3.8,14,8.8,8.8,1.4,0.5,10.8,17.4,1.5,0.9,2.4,0.052,-0.8,-0.9,-1.7,0.2,327,732,0.447,74,199,0.372,253,533,0.497,104,126,76,272,4.57894736842105,1.63157894736842,62,16,95,10.9473684210526,0,0,0.183,"west",1.713,0.926829268292683,"med",0,1,0,0
"2137","MIN",2010,"Wayne Ellington","SG",22,76,1384,9.6,0.527,0.362,0.156,2.6,10.4,6.4,8.3,0.7,0.3,13.4,17.4,0.3,0.1,0.4,0.014,-2.1,-2.6,-4.8,-1,190,448,0.424,64,162,0.395,126,286,0.496,61,70,33,126,2.09210526315789,0.973684210526316,20,5,74,6.64473684210526,0,0,0.183,"west",1.713,0.926829268292683,"med",0,1,0,0
"2138","MIN",2010,"Oleksiy Pecherov","C",24,44,447,12,0.487,0.277,0.17,7.9,23.4,15.5,4,1,2.4,13.7,22.8,-0.3,0.4,0.1,0.01,-4.5,-2.7,-7.1,-0.6,77,188,0.41,14,52,0.269,63,136,0.447,29,32,32,92,2.81818181818182,0.25,9,14,32,4.47727272727273,0,0,0.183,"west",1.713,0.536585365853659,"med",0,1,0,0
"2139","MIN",2014,"Robbie Hummel","SF",24,53,655,9.6,0.492,0.503,0.09,5.7,16.6,11,5,1.2,0.2,5.2,12.6,0.6,0.6,1.1,0.084,-1.4,-0.7,-2.1,0,67,177,0.379,32,89,0.36,35,88,0.469,15,16,35,97,2.49056603773585,0.433962264150943,16,2,10,3.41509433962264,0,0,0.488,"west",1.713,0.646341463414634,"med",0,1,0,0
"2140","MIN",2017,"Zach LaVine","SG",21,47,1749,14.6,0.576,0.437,0.197,1.2,9.5,5.3,12.6,1.2,0.5,9.9,21.7,2.5,0.4,3,0.082,2.1,-2.4,-0.3,0.8,326,710,0.459,120,310,0.387,206,400,0.544,117,140,18,141,3.38297872340426,2.95744680851064,41,10,85,18.9148936170213,0,0,0.378,"west",1.713,0.573170731707317,"med",0,1,0,0
"2141","MIN",2016,"Zach LaVine","SG",20,82,2294,14.3,0.548,0.33,0.212,1.4,10.1,5.8,18.6,1.5,0.6,12.9,23.5,1.9,0.7,2.6,0.054,1,-2.4,-1.4,0.3,433,959,0.452,123,316,0.389,310,643,0.516,161,203,27,201,2.78048780487805,3.0609756097561,69,17,155,14.0243902439024,0,0,0.354,"west",1.713,1,"med",0,1,0,0
"2142","MIN",2016,"Tyus Jones","PG",19,37,573,11.2,0.45,0.34,0.25,1.4,8,4.8,27.7,2.7,0.4,16,16.1,0,0.3,0.3,0.027,-1.7,-2,-3.7,-0.3,56,156,0.359,16,53,0.302,40,103,0.41,28,39,7,40,1.27027027027027,2.91891891891892,31,3,33,4.21621621621622,0,0,0.354,"west",1.713,0.451219512195122,"med",0,1,0,0
"2143","MIN",2016,"Nemanja Bjelica","PF",27,60,1075,11.2,0.594,0.532,0.234,5.4,17.2,11.4,11.4,1.2,1.6,15.3,12.8,1.4,0.6,1.9,0.087,0.5,-0.2,0.3,0.6,110,235,0.468,48,125,0.384,62,110,0.57,40,55,49,161,3.5,1.38333333333333,26,21,47,5.13333333333333,0,0,0.354,"west",1.713,0.731707317073171,"med",0,1,0,0
"2144","MIN",2016,"Kevin Garnett","PF",39,38,556,12.3,0.491,0.009,0.183,3.2,27.9,15.7,16.4,2.5,1.5,11.4,11.3,0.4,0.7,1.1,0.092,-2.5,2.5,0,0.3,54,115,0.47,0,1,0,54,114,0.47,14,21,15,135,3.94736842105263,1.63157894736842,28,10,16,3.21052631578947,0,1,0.354,"west",1.713,0.463414634146341,"med",0,1,0,0
"2145","MIN",2013,"Luke Ridnour","SG",31,82,2474,13,0.532,0.261,0.202,1.8,7.9,4.8,21,1.7,0.5,12.8,18.3,2.6,1.8,4.3,0.084,0.3,-0.7,-0.4,1,367,811,0.453,66,212,0.311,301,599,0.493,139,164,41,165,2.51219512195122,3.79268292682927,82,15,130,11.4512195121951,0,0,0.378,"west",1.713,1,"med",0,1,0,0
"2146","MIN",2013,"Andrei Kirilenko","SF",31,64,2034,17.6,0.59,0.214,0.446,5.6,15.1,10.2,14.4,2.4,2.4,15.1,17.4,3.4,2.6,6,0.142,1.4,2.8,4.2,3.2,284,560,0.507,35,120,0.292,249,440,0.538,188,250,102,260,5.65625,2.765625,96,62,119,12.359375,0,1,0.378,"west",1.713,0.780487804878049,"med",0,1,0,0
"2147","MIN",2012,"Nikola Pekovic","C",26,47,1264,21.4,0.607,0,0.412,15.8,14.6,15.2,4.6,1.2,1.8,14,21.9,3.6,0.9,4.5,0.17,2.1,-0.6,1.5,1.1,256,454,0.564,0,0,0,256,454,0.564,139,187,181,165,7.36170212765957,0.659574468085106,29,31,87,13.8510638297872,0,0,0.394,"west",1.713,0.712121212121212,"med",0,1,0,0
"2148","MIN",2017,"Karl-Anthony Towns","C",21,82,3030,26,0.618,0.186,0.289,11.2,27.8,19.4,13.2,1,2.9,11.3,27.5,9.9,2.8,12.7,0.201,4.8,0.3,5,5.4,802,1479,0.542,101,275,0.367,701,1204,0.576,356,428,296,711,12.280487804878,2.68292682926829,57,103,212,25.1341463414634,0,0,0.378,"west",1.713,1,"med",0,1,0,0
"2149","MIN",2017,"Ricky Rubio","PG",26,75,2469,16.8,0.539,0.302,0.438,3.2,11.4,7.2,38.9,2.6,0.3,20.1,17.4,4.5,1.7,6.1,0.119,1.7,-1,0.8,1.7,261,650,0.402,60,196,0.306,201,454,0.448,254,285,68,237,4.06666666666667,9.09333333333333,128,10,195,11.1466666666667,0,0,0.378,"west",1.713,0.914634146341463,"med",0,1,0,0
"2150","MIN",2017,"Nemanja Bjelica","PF",28,65,1190,11,0.526,0.497,0.171,5.5,18.6,12,9.6,1.7,1.4,13.4,16.4,0.6,0.9,1.5,0.059,-0.7,-0.4,-1.1,0.3,151,356,0.424,56,177,0.316,95,179,0.503,45,61,57,187,3.75384615384615,1.21538461538462,40,20,59,6.2,0,0,0.378,"west",1.713,0.792682926829268,"med",0,1,0,0
"2151","MIN",2017,"Brandon Rush","SG",31,47,1030,6.6,0.505,0.61,0.096,1.8,9.5,5.6,5.8,1.1,1.9,12.6,9.6,0.1,0.3,0.4,0.019,-2,-0.1,-2.1,0,70,187,0.374,44,114,0.386,26,73,0.492,13,18,16,83,2.1063829787234,0.957446808510638,22,23,28,4.19148936170213,0,0,0.378,"west",1.713,0.573170731707317,"med",0,1,0,0
"2152","MIN",2017,"Tyus Jones","PG",20,60,774,13.8,0.523,0.403,0.238,1.5,8.7,5,28,3.1,0.6,16,13.6,1,0.6,1.5,0.095,-0.4,-1.5,-1.9,0,75,181,0.414,26,73,0.356,49,108,0.486,33,43,10,57,1.11666666666667,2.6,47,5,38,3.48333333333333,0,0,0.378,"west",1.713,0.731707317073171,"med",0,1,0,0
"2153","MIN",2011,"Kevin Love","PF",22,73,2611,24.3,0.593,0.206,0.486,13.7,34.2,23.6,11.8,0.9,0.8,11.1,22.9,8.9,2.5,11.4,0.21,3.9,-0.2,3.7,3.8,482,1026,0.47,88,211,0.417,394,815,0.513,424,499,330,782,15.2328767123288,2.52054794520548,45,28,155,20.2191780821918,1,0,0.207,"west",1.713,0.890243902439024,"med",0,1,0,0
"2154","MIN",2013,"Kevin Love","PF",24,18,618,17.9,0.458,0.309,0.477,11.5,35.9,23.3,11.8,1.1,1.1,9.8,28.9,0.1,0.9,1.1,0.084,-0.8,-0.3,-1.1,0.1,105,298,0.352,20,92,0.217,85,206,0.386,100,142,64,188,14,2.33333333333333,13,9,39,18.3333333333333,0,1,0.378,"west",1.713,0.219512195121951,"med",0,1,0,0
"2155","MIN",2013,"Mickael Gelabale","SF",29,36,644,11.8,0.605,0.374,0.173,5.5,12.3,8.8,6.4,1.3,0.5,9.7,11.5,1,0.5,1.5,0.114,-0.1,0,-0.1,0.3,72,139,0.518,16,52,0.308,56,87,0.576,21,24,32,67,2.75,0.722222222222222,16,4,16,5.02777777777778,0,0,0.378,"west",1.713,0.439024390243902,"med",0,1,0,0
"2156","MIN",2011,"Sebastian Telfair","PG",25,37,711,10.5,0.497,0.324,0.249,2.6,5.9,4.2,24.2,1.7,0.3,19.3,19.9,0,0.2,0.1,0.008,-1.6,-2.9,-4.5,-0.4,97,241,0.402,28,78,0.359,69,163,0.461,44,60,17,37,1.45945945945946,3,25,3,64,7.18918918918919,0,0,0.207,"west",1.713,0.451219512195122,"med",0,1,0,0
"2157","MIN",2012,"Michael Beasley","SF",23,47,1087,13,0.502,0.203,0.191,4,17.2,10.6,7.7,0.9,1.2,12.9,25.3,-0.3,0.8,0.5,0.022,-2.5,-1.4,-3.9,-0.5,221,497,0.445,38,101,0.376,183,396,0.483,61,95,39,168,4.40425531914894,0.957446808510638,18,19,80,11.5106382978723,0,0,0.394,"west",1.713,0.712121212121212,"med",0,1,0,0
"2158","MIN",2011,"Darko Milicic","C",25,69,1686,12.2,0.482,0,0.199,8.5,15.4,11.8,9.9,1.6,6.3,19.4,19.7,-1.5,1.7,0.2,0.007,-3.8,3,-0.8,0.5,271,578,0.469,0,0,0,271,578,0.469,64,115,133,227,5.21739130434783,1.50724637681159,54,140,151,8.78260869565217,0,0,0.207,"west",1.713,0.841463414634146,"med",0,1,0,0
"2159","MIN",2012,"Wayne Ellington","SG",24,51,973,9.4,0.487,0.358,0.132,1.6,9.7,5.6,5.5,1.4,0.7,7.5,15.8,0.3,0.5,0.8,0.041,-1.9,-0.7,-2.6,-0.2,122,302,0.404,35,108,0.324,87,194,0.462,32,40,14,85,1.94117647058824,0.647058823529412,26,10,26,6.09803921568627,0,0,0.394,"west",1.713,0.772727272727273,"med",0,1,0,0
